Kategori,Isi
IT Security,Peringatan: Akses server via IP 29.117.64.93 dengan API Key IGJNOIX46KAWH1G6L226 terdeteksi.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 9235835952842656) Gaji Rp 19jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
HRD,Data Karyawan: Siti Aminah (NIK: 6253650289537429) Gaji Rp 41jt.
Keuangan,"Transfer Rp 63,000,000 ke Bank BRI rek 8188955768 a/n Siti Aminah."
Keuangan,"Transfer Rp 83,000,000 ke Bank BNI rek 8283847097 a/n Dewi Lestari."
Keuangan,"Transfer Rp 66,000,000 ke Bank BCA rek 3048286092 a/n Siti Aminah."
HRD,Data Karyawan: Rizky Pratama (NIK: 7247246974768216) Gaji Rp 50jt.
HRD,Data Karyawan: Rizky Pratama (NIK: 8355424680258781) Gaji Rp 11jt.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 1950706015786123) Gaji Rp 41jt.
HRD,Data Karyawan: Budi Santoso (NIK: 7982866660892886) Gaji Rp 5jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 136.183.201.166 dengan API Key YP9LWL255F33XZTY6BIT terdeteksi.
IT Security,Peringatan: Akses server via IP 153.97.117.159 dengan API Key S8R4RIZ3QVL529FARVUY terdeteksi.
HRD,Data Karyawan: Dewi Lestari (NIK: 8387357060663965) Gaji Rp 38jt.
HRD,Data Karyawan: Dewi Lestari (NIK: 2416214002830635) Gaji Rp 49jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Keuangan,"Transfer Rp 83,000,000 ke Bank BRI rek 8583749043 a/n Rizky Pratama."
IT Security,Peringatan: Akses server via IP 13.7.7.201 dengan API Key J8DVKXV89UZAP3TEG3TP terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Keuangan,"Transfer Rp 35,000,000 ke Bank BCA rek 4052991713 a/n Siti Aminah."
HRD,Data Karyawan: Siti Aminah (NIK: 1273292934965988) Gaji Rp 16jt.
HRD,Data Karyawan: Rizky Pratama (NIK: 1478273716370561) Gaji Rp 14jt.
IT Security,Peringatan: Akses server via IP 194.139.228.104 dengan API Key RMY3BCGSOZXZI2XIYVKE terdeteksi.
Keuangan,"Transfer Rp 96,000,000 ke Bank BRI rek 0738259020 a/n Ahmad Hidayat."
HRD,Data Karyawan: Budi Santoso (NIK: 5966363177593938) Gaji Rp 24jt.
HRD,Data Karyawan: Rizky Pratama (NIK: 6580141398999857) Gaji Rp 37jt.
IT Security,Peringatan: Akses server via IP 152.111.113.128 dengan API Key 32ZR3HTSCBK1TDQFFUUY terdeteksi.
Keuangan,"Transfer Rp 72,000,000 ke Bank BRI rek 3909491587 a/n Rizky Pratama."
IT Security,Peringatan: Akses server via IP 79.116.197.232 dengan API Key AL693RIASYN984J9Z1JZ terdeteksi.
HRD,Data Karyawan: Rizky Pratama (NIK: 7096084942153103) Gaji Rp 31jt.
IT Security,Peringatan: Akses server via IP 130.189.56.180 dengan API Key 3B1GX00PA0WQD5OPGPOE terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Keuangan,"Transfer Rp 51,000,000 ke Bank BRI rek 7845907150 a/n Siti Aminah."
Keuangan,"Transfer Rp 55,000,000 ke Bank BCA rek 1884629120 a/n Siti Aminah."
Keuangan,"Transfer Rp 82,000,000 ke Bank BNI rek 8162210404 a/n Dewi Lestari."
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 7.97.15.78 dengan API Key M6QT5AM6CJVBQWXC0SYQ terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
HRD,Data Karyawan: Budi Santoso (NIK: 6041423414983885) Gaji Rp 45jt.
Keuangan,"Transfer Rp 44,000,000 ke Bank Mandiri rek 3445795487 a/n Budi Santoso."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 74.231.34.231 dengan API Key SC01RO8FV7WEW3BLDJSD terdeteksi.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 3952018636920193) Gaji Rp 32jt.
IT Security,Peringatan: Akses server via IP 108.64.177.244 dengan API Key O0WCDJCQSWFM6XMPFQPZ terdeteksi.
Keuangan,"Transfer Rp 4,000,000 ke Bank BRI rek 3454968948 a/n Dewi Lestari."
IT Security,Peringatan: Akses server via IP 137.36.152.131 dengan API Key D9IPN243VULM3TXV086O terdeteksi.
Keuangan,"Transfer Rp 66,000,000 ke Bank BNI rek 1406928730 a/n Budi Santoso."
HRD,Data Karyawan: Siti Aminah (NIK: 2629248299243029) Gaji Rp 42jt.
HRD,Data Karyawan: Siti Aminah (NIK: 2840649879758990) Gaji Rp 13jt.
IT Security,Peringatan: Akses server via IP 168.73.61.116 dengan API Key EIQ6CRUR67WLKOX8HDQ9 terdeteksi.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 8268796697954816) Gaji Rp 25jt.
Keuangan,"Transfer Rp 31,000,000 ke Bank BNI rek 2452652359 a/n Rizky Pratama."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 147.253.28.137 dengan API Key MBJN9HP80QNV8EEFTN7C terdeteksi.
HRD,Data Karyawan: Siti Aminah (NIK: 3076102256436727) Gaji Rp 32jt.
IT Security,Peringatan: Akses server via IP 121.137.173.163 dengan API Key FLCG8JDG15EX5GJT070J terdeteksi.
IT Security,Peringatan: Akses server via IP 201.165.140.151 dengan API Key 7BP3CSE0NZCIB2UDC07L terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 36.84.12.151 dengan API Key NZZN9A3L5XELLEITDRWL terdeteksi.
IT Security,Peringatan: Akses server via IP 168.21.153.160 dengan API Key CTRNWKCODA2NMY43GAXE terdeteksi.
Keuangan,"Transfer Rp 99,000,000 ke Bank BNI rek 3606686044 a/n Rizky Pratama."
HRD,Data Karyawan: Rizky Pratama (NIK: 5144326540967090) Gaji Rp 8jt.
Keuangan,"Transfer Rp 72,000,000 ke Bank Mandiri rek 2935696081 a/n Rizky Pratama."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
HRD,Data Karyawan: Rizky Pratama (NIK: 2723981077846902) Gaji Rp 23jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 145.54.203.92 dengan API Key 9AQJ4H5WDKOAU7TOQ7GE terdeteksi.
Keuangan,"Transfer Rp 35,000,000 ke Bank BNI rek 0890924604 a/n Ahmad Hidayat."
HRD,Data Karyawan: Dewi Lestari (NIK: 4416767980028383) Gaji Rp 32jt.
IT Security,Peringatan: Akses server via IP 151.39.101.3 dengan API Key UA4CZBG2DN7PF8GYVUHG terdeteksi.
IT Security,Peringatan: Akses server via IP 78.152.159.30 dengan API Key 7S3U6DT51O6VM5QTMBCJ terdeteksi.
HRD,Data Karyawan: Rizky Pratama (NIK: 8272346134086115) Gaji Rp 19jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 247.239.121.144 dengan API Key C9V4MB4NNKRPHTWGN6XL terdeteksi.
IT Security,Peringatan: Akses server via IP 126.136.146.249 dengan API Key F6Z1MBKEX76ICV07YMOO terdeteksi.
Keuangan,"Transfer Rp 27,000,000 ke Bank Mandiri rek 8045889716 a/n Siti Aminah."
Keuangan,"Transfer Rp 82,000,000 ke Bank BNI rek 0566274567 a/n Rizky Pratama."
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 204.86.130.179 dengan API Key K9404TJJG8THMHN3S8YT terdeteksi.
HRD,Data Karyawan: Dewi Lestari (NIK: 9211055073672333) Gaji Rp 27jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 166.50.22.231 dengan API Key 02M3LJ05O9CKQ64BHVDD terdeteksi.
HRD,Data Karyawan: Siti Aminah (NIK: 6518137140562464) Gaji Rp 8jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Keuangan,"Transfer Rp 38,000,000 ke Bank Mandiri rek 9324957505 a/n Dewi Lestari."
Keuangan,"Transfer Rp 58,000,000 ke Bank Mandiri rek 1786142621 a/n Budi Santoso."
Keuangan,"Transfer Rp 37,000,000 ke Bank Mandiri rek 7029952425 a/n Rizky Pratama."
Keuangan,"Transfer Rp 63,000,000 ke Bank BNI rek 2257384768 a/n Dewi Lestari."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 21.229.166.236 dengan API Key AUV552Y7Q4PQEDSS9LG6 terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
HRD,Data Karyawan: Rizky Pratama (NIK: 6099387727178928) Gaji Rp 37jt.
IT Security,Peringatan: Akses server via IP 174.46.70.179 dengan API Key XJAI3BP4DQ4OUV442BJ6 terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 79.96.133.59 dengan API Key B7YRVETWWDGFEBPEEF6R terdeteksi.
IT Security,Peringatan: Akses server via IP 15.83.88.23 dengan API Key 4IZX0ZZ4YOOY9KPO5J4R terdeteksi.
Keuangan,"Transfer Rp 97,000,000 ke Bank BNI rek 0209016467 a/n Siti Aminah."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 84.205.20.4 dengan API Key SXA56ZMD0B079UUY4EYB terdeteksi.
HRD,Data Karyawan: Siti Aminah (NIK: 0606729051406689) Gaji Rp 27jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 29.212.216.62 dengan API Key FJ34UUOF7AUQ4QBOIJ6B terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Keuangan,"Transfer Rp 47,000,000 ke Bank BCA rek 5008458558 a/n Dewi Lestari."
IT Security,Peringatan: Akses server via IP 247.87.3.109 dengan API Key JM9YSP8GJ1XVGNU9C671 terdeteksi.
IT Security,Peringatan: Akses server via IP 190.144.16.230 dengan API Key VWV5SGDFXPPUACTUXTTE terdeteksi.
HRD,Data Karyawan: Rizky Pratama (NIK: 3254452073732648) Gaji Rp 28jt.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 9781549279755501) Gaji Rp 35jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 116.129.64.171 dengan API Key N02ZMHL2P88IOCMDCF1P terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
HRD,Data Karyawan: Dewi Lestari (NIK: 9324741788077946) Gaji Rp 27jt.
HRD,Data Karyawan: Siti Aminah (NIK: 7765637834269333) Gaji Rp 25jt.
IT Security,Peringatan: Akses server via IP 100.84.78.21 dengan API Key MFP9XXL99A9VKZ7GA88K terdeteksi.
HRD,Data Karyawan: Rizky Pratama (NIK: 0575168768789110) Gaji Rp 39jt.
Keuangan,"Transfer Rp 55,000,000 ke Bank BNI rek 0990052016 a/n Budi Santoso."
IT Security,Peringatan: Akses server via IP 58.236.81.204 dengan API Key C5OY8XOQAGAJJTQPY219 terdeteksi.
HRD,Data Karyawan: Dewi Lestari (NIK: 2457228072987605) Gaji Rp 34jt.
IT Security,Peringatan: Akses server via IP 205.154.37.176 dengan API Key 2ZG3L8UEICJCVAC8USYA terdeteksi.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 0527062361917455) Gaji Rp 6jt.
Keuangan,"Transfer Rp 66,000,000 ke Bank BCA rek 7495483344 a/n Rizky Pratama."
HRD,Data Karyawan: Dewi Lestari (NIK: 6661522437698185) Gaji Rp 44jt.
Keuangan,"Transfer Rp 23,000,000 ke Bank Mandiri rek 4352948782 a/n Dewi Lestari."
HRD,Data Karyawan: Ahmad Hidayat (NIK: 9556208821132703) Gaji Rp 47jt.
HRD,Data Karyawan: Siti Aminah (NIK: 2955641710206808) Gaji Rp 30jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
HRD,Data Karyawan: Dewi Lestari (NIK: 1865439547139902) Gaji Rp 7jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Keuangan,"Transfer Rp 97,000,000 ke Bank BRI rek 5751341295 a/n Budi Santoso."
HRD,Data Karyawan: Rizky Pratama (NIK: 9305827072404335) Gaji Rp 33jt.
Keuangan,"Transfer Rp 48,000,000 ke Bank BRI rek 6456020177 a/n Budi Santoso."
Keuangan,"Transfer Rp 94,000,000 ke Bank BRI rek 7267794051 a/n Ahmad Hidayat."
HRD,Data Karyawan: Rizky Pratama (NIK: 1977503825961605) Gaji Rp 38jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
HRD,Data Karyawan: Budi Santoso (NIK: 2717757305639796) Gaji Rp 36jt.
HRD,Data Karyawan: Siti Aminah (NIK: 2895396146074873) Gaji Rp 9jt.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 7563597184115582) Gaji Rp 32jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Keuangan,"Transfer Rp 98,000,000 ke Bank BCA rek 5038589241 a/n Ahmad Hidayat."
Keuangan,"Transfer Rp 82,000,000 ke Bank BRI rek 2911063387 a/n Siti Aminah."
Keuangan,"Transfer Rp 16,000,000 ke Bank BRI rek 2684780659 a/n Rizky Pratama."
Keuangan,"Transfer Rp 15,000,000 ke Bank BNI rek 6305263660 a/n Ahmad Hidayat."
IT Security,Peringatan: Akses server via IP 87.19.226.59 dengan API Key HJJMUJV0NSHBCUFN5F2Q terdeteksi.
HRD,Data Karyawan: Siti Aminah (NIK: 9967423142725757) Gaji Rp 43jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Keuangan,"Transfer Rp 7,000,000 ke Bank BRI rek 4682258306 a/n Budi Santoso."
Keuangan,"Transfer Rp 74,000,000 ke Bank BRI rek 5362497106 a/n Siti Aminah."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
HRD,Data Karyawan: Rizky Pratama (NIK: 3984593354420494) Gaji Rp 7jt.
IT Security,Peringatan: Akses server via IP 169.214.167.20 dengan API Key F4L5W9J7T7FKWW7O9NGG terdeteksi.
IT Security,Peringatan: Akses server via IP 124.235.31.185 dengan API Key 30S9FJRL6DT6Z8RB65JO terdeteksi.
IT Security,Peringatan: Akses server via IP 49.253.168.155 dengan API Key PU2WBQOO3WNWKRPGHFIH terdeteksi.
HRD,Data Karyawan: Budi Santoso (NIK: 4795995033733914) Gaji Rp 24jt.
HRD,Data Karyawan: Siti Aminah (NIK: 5074548180333174) Gaji Rp 37jt.
Keuangan,"Transfer Rp 92,000,000 ke Bank Mandiri rek 8823203776 a/n Rizky Pratama."
HRD,Data Karyawan: Rizky Pratama (NIK: 4670359466132264) Gaji Rp 20jt.
Keuangan,"Transfer Rp 6,000,000 ke Bank BCA rek 6394266983 a/n Dewi Lestari."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 3.189.111.62 dengan API Key HTLSX2Z5LLRH25V9MGKT terdeteksi.
HRD,Data Karyawan: Budi Santoso (NIK: 3303309986451646) Gaji Rp 15jt.
IT Security,Peringatan: Akses server via IP 176.145.88.97 dengan API Key Y5XMVVTGE29S47VHQ7W8 terdeteksi.
IT Security,Peringatan: Akses server via IP 69.152.245.25 dengan API Key N7D8A70F5DSYVATUO5K2 terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Keuangan,"Transfer Rp 43,000,000 ke Bank BRI rek 8710410155 a/n Siti Aminah."
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 8.161.89.164 dengan API Key VL7ZYVMOV8JDBY2V09P4 terdeteksi.
Keuangan,"Transfer Rp 91,000,000 ke Bank Mandiri rek 4739236772 a/n Dewi Lestari."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 2313915694675213) Gaji Rp 19jt.
HRD,Data Karyawan: Budi Santoso (NIK: 9692989274940814) Gaji Rp 40jt.
HRD,Data Karyawan: Rizky Pratama (NIK: 4947340886136567) Gaji Rp 20jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
HRD,Data Karyawan: Dewi Lestari (NIK: 2654336536142389) Gaji Rp 40jt.
Keuangan,"Transfer Rp 33,000,000 ke Bank BRI rek 6928471536 a/n Dewi Lestari."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 1008346928712084) Gaji Rp 49jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 31.164.43.46 dengan API Key B2OFWRALTGI93LCA03QC terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
HRD,Data Karyawan: Siti Aminah (NIK: 1999745954355412) Gaji Rp 8jt.
IT Security,Peringatan: Akses server via IP 145.27.226.184 dengan API Key IY0P96J5MAA646EEON9I terdeteksi.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 5028323655738357) Gaji Rp 44jt.
IT Security,Peringatan: Akses server via IP 18.213.43.79 dengan API Key GD1ONA76YG5ER9X0JT3S terdeteksi.
Keuangan,"Transfer Rp 68,000,000 ke Bank Mandiri rek 3695018007 a/n Dewi Lestari."
IT Security,Peringatan: Akses server via IP 54.115.102.17 dengan API Key AOW9HI8CKZVSCRLQT5ZQ terdeteksi.
HRD,Data Karyawan: Budi Santoso (NIK: 8342742053708905) Gaji Rp 21jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 43.243.132.205 dengan API Key I35WCNNHKE01TP139K8L terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Keuangan,"Transfer Rp 9,000,000 ke Bank Mandiri rek 0461307716 a/n Rizky Pratama."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 241.138.66.47 dengan API Key 8AY4506T932C2IZ0G579 terdeteksi.
Keuangan,"Transfer Rp 51,000,000 ke Bank BCA rek 5248822317 a/n Rizky Pratama."
Keuangan,"Transfer Rp 57,000,000 ke Bank BRI rek 5802923026 a/n Dewi Lestari."
HRD,Data Karyawan: Ahmad Hidayat (NIK: 3773175479622003) Gaji Rp 8jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Keuangan,"Transfer Rp 98,000,000 ke Bank BCA rek 2690731610 a/n Siti Aminah."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 103.84.215.82 dengan API Key MVQWE1OKJCMM3501OVXG terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Keuangan,"Transfer Rp 3,000,000 ke Bank BCA rek 5307736118 a/n Dewi Lestari."
IT Security,Peringatan: Akses server via IP 120.212.185.167 dengan API Key 60NFPT3OHBAYN4TPCYQH terdeteksi.
Keuangan,"Transfer Rp 61,000,000 ke Bank Mandiri rek 6510045354 a/n Budi Santoso."
Keuangan,"Transfer Rp 100,000,000 ke Bank BRI rek 1342800188 a/n Ahmad Hidayat."
HRD,Data Karyawan: Ahmad Hidayat (NIK: 5657827976880461) Gaji Rp 10jt.
Keuangan,"Transfer Rp 96,000,000 ke Bank BNI rek 7196967552 a/n Budi Santoso."
Keuangan,"Transfer Rp 69,000,000 ke Bank BRI rek 2002429137 a/n Budi Santoso."
IT Security,Peringatan: Akses server via IP 112.96.170.205 dengan API Key NR9BU0NQIDBV2KIRL6D6 terdeteksi.
Keuangan,"Transfer Rp 44,000,000 ke Bank BRI rek 7463579436 a/n Ahmad Hidayat."
Keuangan,"Transfer Rp 82,000,000 ke Bank BCA rek 7094162907 a/n Budi Santoso."
Keuangan,"Transfer Rp 18,000,000 ke Bank Mandiri rek 8462873894 a/n Budi Santoso."
Keuangan,"Transfer Rp 26,000,000 ke Bank BNI rek 9061935975 a/n Dewi Lestari."
Keuangan,"Transfer Rp 18,000,000 ke Bank BRI rek 9592723951 a/n Ahmad Hidayat."
IT Security,Peringatan: Akses server via IP 214.138.26.16 dengan API Key G9EST9QWL07ESAPA6UKK terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
IT Security,Peringatan: Akses server via IP 236.3.13.196 dengan API Key 2WOI6J4LPO5V1NGR3EEP terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
HRD,Data Karyawan: Rizky Pratama (NIK: 7386504450869853) Gaji Rp 41jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Keuangan,"Transfer Rp 80,000,000 ke Bank BNI rek 6387687895 a/n Dewi Lestari."
HRD,Data Karyawan: Ahmad Hidayat (NIK: 7391313805920727) Gaji Rp 14jt.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 5197327589145855) Gaji Rp 24jt.
Keuangan,"Transfer Rp 61,000,000 ke Bank BNI rek 7651518334 a/n Dewi Lestari."
Keuangan,"Transfer Rp 12,000,000 ke Bank Mandiri rek 3941559898 a/n Rizky Pratama."
IT Security,Peringatan: Akses server via IP 127.167.255.42 dengan API Key U6FT5MI454QZYC7OUBPE terdeteksi.
HRD,Data Karyawan: Siti Aminah (NIK: 7720594082536507) Gaji Rp 12jt.
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 8666309649497394) Gaji Rp 24jt.
IT Security,Peringatan: Akses server via IP 70.124.252.88 dengan API Key O3D30S43J8X8KH2FERQK terdeteksi.
HRD,Data Karyawan: Dewi Lestari (NIK: 6689758055813941) Gaji Rp 50jt.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 3142497590060307) Gaji Rp 47jt.
HRD,Data Karyawan: Siti Aminah (NIK: 1613848640682349) Gaji Rp 47jt.
IT Security,Peringatan: Akses server via IP 129.190.50.57 dengan API Key KZ47IEAW879MLZG3XFBB terdeteksi.
Keuangan,"Transfer Rp 58,000,000 ke Bank BNI rek 4061193814 a/n Siti Aminah."
Keuangan,"Transfer Rp 95,000,000 ke Bank BNI rek 3649431367 a/n Siti Aminah."
Keuangan,"Transfer Rp 76,000,000 ke Bank BCA rek 4510670790 a/n Budi Santoso."
IT Security,Peringatan: Akses server via IP 40.141.147.161 dengan API Key RF1WWVWEFI1MLYPIS9BT terdeteksi.
Keuangan,"Transfer Rp 1,000,000 ke Bank BNI rek 1932889834 a/n Budi Santoso."
HRD,Data Karyawan: Rizky Pratama (NIK: 2937193986666958) Gaji Rp 50jt.
HRD,Data Karyawan: Ahmad Hidayat (NIK: 1270874455175107) Gaji Rp 37jt.
Keuangan,"Transfer Rp 13,000,000 ke Bank BRI rek 2227873542 a/n Ahmad Hidayat."
Keuangan,"Transfer Rp 31,000,000 ke Bank BRI rek 4786348230 a/n Dewi Lestari."
HRD,Data Karyawan: Siti Aminah (NIK: 0563175031364187) Gaji Rp 10jt.
Keuangan,"Transfer Rp 14,000,000 ke Bank BRI rek 3989582031 a/n Dewi Lestari."
Keuangan,"Transfer Rp 98,000,000 ke Bank BCA rek 0985413312 a/n Rizky Pratama."
HRD,Data Karyawan: Siti Aminah (NIK: 7907164270848779) Gaji Rp 33jt.
IT Security,Peringatan: Akses server via IP 13.136.97.245 dengan API Key S5LRU9SO89WLXHZ1KHMQ terdeteksi.
Keuangan,"Transfer Rp 49,000,000 ke Bank BCA rek 0302574713 a/n Dewi Lestari."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
Keuangan,"Transfer Rp 73,000,000 ke Bank BCA rek 5224050495 a/n Dewi Lestari."
IT Security,Peringatan: Akses server via IP 141.131.75.5 dengan API Key DR2VZMZ9QEA12GALCPVB terdeteksi.
Keuangan,"Transfer Rp 80,000,000 ke Bank BCA rek 8075664175 a/n Budi Santoso."
Strategi,Proyek Strategis 2026: Rencana akuisisi Nusantara.
IT Security,Peringatan: Akses server via IP 252.139.139.110 dengan API Key OTGSQGV19QQXCDMW8MQ4 terdeteksi.
HRD,Data Karyawan: Dewi Lestari (NIK: 5537229477486519) Gaji Rp 29jt.
IT Security,Peringatan: Akses server via IP 179.70.130.142 dengan API Key 5SC5C4IEQ74KXODPH9OY terdeteksi.
Strategi,Proyek Strategis 2026: Rencana akuisisi Garuda.
Keuangan,"Transfer Rp 39,000,000 ke Bank BRI rek 0213189392 a/n Budi Santoso."
IT Security,Peringatan: Akses server via IP 116.6.217.204 dengan API Key 6T8ID4V7AGL2WEY1P21P terdeteksi.
